Batch,Lane,Barcode,Sample,Alignments,ProviderName
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-01,Bdolosa_new,5504_01
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-02,Bdolosa_new,5504_02
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-03,Bdolosa_new,5504_03
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-04,Bdolosa_new,5504_04
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-05,Bdolosa_new,5504_05
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-06,Bdolosa_new,5504_06
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-07,Bdolosa_new,5504_07
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-08,Bdolosa_new,5504_08
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-09,Bdolosa_new,5504_09
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-10,Bdolosa_new,5504_10
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-11,Bdolosa_new,5504_11
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-12,Bdolosa_new,5504_12
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-13,Bdolosa_new,5504_13
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-14,Bdolosa_new,5504_14
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-15,Bdolosa_new,5504_15
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-6-16,Bdolosa_new,5504_16
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-01,Bdolosa_new,5504_17
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-02,Bdolosa_new,5504_18
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-03,Bdolosa_new,5504_19
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-04,Bdolosa_new,5504_20
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-05,Bdolosa_new,5504_21
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-06,Bdolosa_new,5504_22
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-07,Bdolosa_new,5504_23
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-08,Bdolosa_new,5504_24
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-09,Bdolosa_new,5504_25
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-10,Bdolosa_new,5504_26
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-11,Bdolosa_new,5504_27
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-12,Bdolosa_new,5504_28
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-13,Bdolosa_new,5504_29
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-14,Bdolosa_new,5504_30
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-15,Bdolosa_new,5504_31
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-7-16,Bdolosa_new,5504_32
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-01,Bdolosa_new,5504_37
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-02,Bdolosa_new,5504_38
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-03,Bdolosa_new,5504_39
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-04,Bdolosa_new,5504_40
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-05,Bdolosa_new,5504_41
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-06,Bdolosa_new,5504_42
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-07,Bdolosa_new,5504_43
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-08,Bdolosa_new,5504_44
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-09,Bdolosa_new,5504_45
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-10,Bdolosa_new,5504_46
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-11,Bdolosa_new,5504_47
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-12,Bdolosa_new,5504_48
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-13,Bdolosa_new,5504_49
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-14,Bdolosa_new,5504_50
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-15,Bdolosa_new,5504_51
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-37-16,Bdolosa_new,5504_52
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-01,Bdolosa_new,5504_53
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-02,Bdolosa_new,5504_54
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-03,Bdolosa_new,5504_55
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-04,Bdolosa_new,5504_56
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-05,Bdolosa_new,5504_57
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-06,Bdolosa_new,5504_58
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-07,Bdolosa_new,5504_59
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-08,Bdolosa_new,5504_60
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-09,Bdolosa_new,5504_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-10,Bdolosa_new,5504_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-11,Bdolosa_new,5504_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-12,Bdolosa_new,5504_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-13,Bdolosa_new,5504_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-14,Bdolosa_new,5504_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-15,Bdolosa_new,5504_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-38-16,Bdolosa_new,5504_68
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-01,Bdolosa_new,5505_02
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-02,Bdolosa_new,5505_03
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-03,Bdolosa_new,5505_04
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-04,Bdolosa_new,5505_05
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-05,Bdolosa_new,5505_06
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-06,Bdolosa_new,5505_07
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-07,Bdolosa_new,5505_08
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-08,Bdolosa_new,5505_09
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-09,Bdolosa_new,5505_10
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-10,Bdolosa_new,5505_11
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-11,Bdolosa_new,5505_12
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-12,Bdolosa_new,5505_13
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-13,Bdolosa_new,5505_14
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-14,Bdolosa_new,5505_15
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-15,Bdolosa_new,5505_16
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-29-16,Bdolosa_new,5505_17
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-01,Bdolosa_new,5505_18
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-02,Bdolosa_new,5505_19
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-03,Bdolosa_new,5505_20
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-04,Bdolosa_new,5505_21
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-05,Bdolosa_new,5505_22
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-06,Bdolosa_new,5505_23
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-07,Bdolosa_new,5505_24
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-08,Bdolosa_new,5505_25
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-09,Bdolosa_new,5505_26
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-10,Bdolosa_new,5505_28
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-11,Bdolosa_new,5505_29
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-12,Bdolosa_new,5505_30
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-13,Bdolosa_new,5505_31
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-14,Bdolosa_new,5505_32
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-15,Bdolosa_new,5505_33
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-31-16,Bdolosa_new,5505_34
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-01,Bdolosa_new,5505_37
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-02,Bdolosa_new,5505_38
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-03,Bdolosa_new,5505_39
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-04,Bdolosa_new,5505_40
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-05,Bdolosa_new,5505_41
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-06,Bdolosa_new,5505_42
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-07,Bdolosa_new,5505_43
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-08,Bdolosa_new,5505_44
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-09,Bdolosa_new,5505_46
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-10,Bdolosa_new,5505_47
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-11,Bdolosa_new,5505_48
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-12,Bdolosa_new,5505_49
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-13,Bdolosa_new,5505_50
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-14,Bdolosa_new,5505_51
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-15,Bdolosa_new,5505_52
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-33-16,Bdolosa_new,5505_53
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-01,Bdolosa_new,5505_54
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-02,Bdolosa_new,5505_55
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-03,Bdolosa_new,5505_56
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-04,Bdolosa_new,5505_57
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-05,Bdolosa_new,5505_58
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-06,Bdolosa_new,5505_59
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-07,Bdolosa_new,5505_60
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-08,Bdolosa_new,5505_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-09,Bdolosa_new,5505_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-10,Bdolosa_new,5505_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-11,Bdolosa_new,5505_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-12,Bdolosa_new,5505_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-13,Bdolosa_new,5505_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-14,Bdolosa_new,5505_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-15,Bdolosa_new,5505_68
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-35-16,Bdolosa_new,5505_69
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-01,Bdolosa_new,5506_01
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-02,Bdolosa_new,5506_02
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-03,Bdolosa_new,5506_03
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-04,Bdolosa_new,5506_04
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-05,Bdolosa_new,5506_05
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-06,Bdolosa_new,5506_06
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-07,Bdolosa_new,5506_07
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-08,Bdolosa_new,5506_08
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-09,Bdolosa_new,5506_09
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-10,Bdolosa_new,5506_10
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-11,Bdolosa_new,5506_11
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-12,Bdolosa_new,5506_12
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-13,Bdolosa_new,5506_13
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-14,Bdolosa_new,5506_14
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-15,Bdolosa_new,5506_15
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-08-16,Bdolosa_new,5506_16
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-01,Bdolosa_new,5506_17
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-02,Bdolosa_new,5506_18
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-03,Bdolosa_new,5506_19
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-04,Bdolosa_new,5506_20
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-05,Bdolosa_new,5506_21
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-06,Bdolosa_new,5506_22
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-07,Bdolosa_new,5506_23
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-08,Bdolosa_new,5506_24
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-09,Bdolosa_new,5506_25
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-10,Bdolosa_new,5506_26
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-11,Bdolosa_new,5506_27
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-12,Bdolosa_new,5506_28
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-13,Bdolosa_new,5506_29
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-14,Bdolosa_new,5506_30
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-15,Bdolosa_new,5506_31
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-09-16,Bdolosa_new,5506_32
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-01,Bdolosa_new,5506_37
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-02,Bdolosa_new,5506_38
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-03,Bdolosa_new,5506_39
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-04,Bdolosa_new,5506_40
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-05,Bdolosa_new,5506_41
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-06,Bdolosa_new,5506_42
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-07,Bdolosa_new,5506_43
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-08,Bdolosa_new,5506_44
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-09,Bdolosa_new,5506_45
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-10,Bdolosa_new,5506_46
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-11,Bdolosa_new,5506_47
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-12,Bdolosa_new,5506_48
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-13,Bdolosa_new,5506_49
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-14,Bdolosa_new,5506_50
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-15,Bdolosa_new,5506_51
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-13-16,Bdolosa_new,5506_52
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-01,Bdolosa_new,5506_53
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-02,Bdolosa_new,5506_54
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-03,Bdolosa_new,5506_55
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-04,Bdolosa_new,5506_56
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-05,Bdolosa_new,5506_57
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-06,Bdolosa_new,5506_58
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-07,Bdolosa_new,5506_59
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-08,Bdolosa_new,5506_60
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-09,Bdolosa_new,5506_61
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-10,Bdolosa_new,5506_62
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-11,Bdolosa_new,5506_63
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-12,Bdolosa_new,5506_64
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-13,Bdolosa_new,5506_65
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-14,Bdolosa_new,5506_66
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-15,Bdolosa_new,5506_67
/scratch/users/lagoudas/bdolosa/fastq550,-1,AAAAAA,P02-LT-49-16,Bdolosa_new,5506_68